pair,distance,normalization_ratio,alignment_points
value_FAST vs value_LRCX,86.11315963715022,0.03422621607199929,2162
value_FAST vs value_MAR,38.75069061028636,0.015401705330002529,2112
value_FAST vs value_MCHP,53.41703425390251,0.021230935712997816,2072
value_FAST vs value_MDLZ,62.14624126159382,0.024700413855959388,2240
value_FAST vs value_MELI,73.15617655528064,0.029076381778728393,2086
value_FAST vs value_META,156.52078719092083,0.06221016978971416,1809
value_FAST vs value_MNST,49.110735470276495,0.01951937021871085,2196
value_FAST vs value_MRNA,410.0063721219953,0.16295960736168336,1810
value_FAST vs value_MSFT,27.267871846991525,0.010837786902619844,2054
value_FAST vs value_NFLX,110.4374853655609,0.04389407208488112,2093
value_FAST vs value_NVDA,226.185234200322,0.08989874173303736,2280
value_FAST vs value_NXPI,30.982697179220473,0.012314267559308614,2052
value_FAST vs value_ODFL,29.384821143270106,0.011679181694463477,1997
value_FAST vs value_ON,102.61384903096982,0.0407845186927543,2085
value_FAST vs value_ORLY,31.772417556002907,0.012628146882354096,2096
value_FAST vs value_PANW,82.11494048883523,0.03263709876344802,2168
value_FAST vs value_PAYX,35.10382343630509,0.013952235070073565,2103
value_FAST vs value_PCAR,35.16972036559357,0.013978426218439416,2170
value_FAST vs value_PEP,63.04878066750818,0.025059133810615336,2266
value_FAST vs value_PYPL,357.9326267068455,0.14226257023324543,1743
value_FAST vs value_QCOM,46.42663256509597,0.018452556663392676,2045
value_FAST vs value_QQQ,21.005556022035083,0.008348790151842244,2040
value_FAST vs value_REGN,39.65550974385816,0.01576133137673218,2058
value_FAST vs value_ROST,42.42928840221056,0.016863787123295136,2059
value_FAST vs value_SBUX,76.46784266580775,0.030392624270988773,2219
value_FAST vs value_SGEN,62.84241344638093,0.03135848974370306,1742
value_FAST vs value_SIRI,226.2185856566836,0.08991199747880906,1911
value_FAST vs value_SNPS,55.13608576865476,0.021914183532851652,2170
value_FAST vs value_SWKS,167.8216537346955,0.06670177016482333,1927
value_FAST vs value_TEAM,220.6305799862777,0.0876910095334967,1873
value_FAST vs value_TMUS,35.80710538427442,0.014231758896770438,2156
value_FAST vs value_TSLA,151.43189222910883,0.06018755652985248,2012
value_FAST vs value_TXN,45.38583157018458,0.018038883771933457,2206
value_FAST vs value_VRSK,23.763727283882933,0.009445042640652993,1988
value_FAST vs value_VRTX,37.663031605165806,0.014969408428126314,2101
value_FAST vs value_WBD,444.6150703271023,0.17671505179932523,1796
value_FAST vs value_WDAY,53.73095955860634,0.021355707296743378,2076
value_FAST vs value_XEL,215.23246580126764,0.08554549515153721,1927
value_FAST vs value_ZS,185.95048091774788,0.07390718637430362,1977
value_FISV vs value_SGEN,61.46420808358315,0.035610781044949684,1427
value_FTNT vs value_GILD,196.337678495913,0.07803564328136446,2060
value_FTNT vs value_GOOGL,43.885777605673375,0.017442677903685762,2108
value_FTNT vs value_GOOG,43.673957910473504,0.017358488835641298,2122
value_FTNT vs value_HON,160.98588929908948,0.06398485266259518,2307
value_FTNT vs value_IDXX,87.76722434457116,0.03488363447717455,2132
value_FTNT vs value_ILMN,285.3688396817679,0.11342163739338947,1749
value_FTNT vs value_INTC,306.9926827737421,0.12201616962390385,1826
value_FTNT vs value_INTU,61.3870140364751,0.024398654227533824,2121
value_FTNT vs value_ISRG,52.2900850811684,0.02078302268726884,2097
value_FTNT vs value_KDP,246.6578774976167,0.0980357223758413,1867
value_FTNT vs value_KHC,179.35064295997535,0.07128403933226365,2263
value_FTNT vs value_KLAC,61.032980134744015,0.024257941230025445,2203
value_FTNT vs value_LRCX,70.62613395477169,0.02807080045897126,2164
value_FTNT vs value_MAR,46.55336570032312,0.018502927543848618,2144
value_FTNT vs value_MCHP,88.49015400306072,0.03517096740980156,2165
value_FTNT vs value_MDLZ,200.05441636539445,0.07951288408799462,2059
value_FTNT vs value_MELI,67.59817184171898,0.026867317902114062,2097
value_FTNT vs value_META,116.37407793870955,0.04625360808374783,2311
value_FTNT vs value_MNST,118.8860654550708,0.047252013296927985,2173
value_FTNT vs value_MRNA,292.3278067300752,0.11618752254772466,1803
value_FTNT vs value_MSFT,48.02406205027227,0.019087465043828408,2103
value_FTNT vs value_NFLX,117.85307513193352,0.04684144480601491,2213
value_FTNT vs value_NVDA,79.93570735183361,0.031770948867978384,2261
value_FTNT vs value_NXPI,52.28770782433359,0.020782077831611123,2033
value_FTNT vs value_ODFL,59.8481659059268,0.02378702937437472,2176
value_FTNT vs value_ON,53.024348419475274,0.02107486026211259,2083
value_FTNT vs value_ORLY,45.18447475205235,0.0179588532400844,2185
value_FTNT vs value_PANW,45.50623260758452,0.01808673792034361,2176
value_FTNT vs value_PAYX,95.82827909098566,0.03808755130802292,2172
value_FTNT vs value_PCAR,67.26980112970632,0.026736804900519207,2166
value_FTNT vs value_PEP,227.28072807818089,0.09033415265428493,1999
value_FTNT vs value_PYPL,325.29827410519135,0.1292918418542096,1779
value_FTNT vs value_QCOM,58.51417723622626,0.023256827200407892,2073
value_FTNT vs value_QQQ,51.846436797564934,0.02060669189092406,2029
value_FTNT vs value_REGN,64.14249800293766,0.02549383863391799,2161
value_FTNT vs value_ROST,91.5211883039428,0.03637567102700429,2187
value_FTNT vs value_SBUX,149.00828384354688,0.05922427815721259,2227
value_FTNT vs value_SGEN,78.10789316246212,0.03897599459204697,1572
value_FTNT vs value_SIRI,328.48181160527577,0.1305571588256263,1832
value_FTNT vs value_SNPS,53.528413174806985,0.021275203964549676,2167
value_FTNT vs value_SWKS,158.4086590538583,0.06296051631711379,2152
value_FTNT vs value_TEAM,143.3447466759835,0.05697326974403159,2129
value_FTNT vs value_TMUS,49.51849731371816,0.01968143772405332,2079
value_FTNT vs value_TSLA,87.53206547023065,0.03479016910581504,2139
value_FTNT vs value_TXN,127.31985485713594,0.050604075857367224,2263
value_FTNT vs value_VRSK,79.69953143847724,0.03167707926807521,2060
value_FTNT vs value_VRTX,107.57433143447312,0.04275609357490982,1941
value_FTNT vs value_WBD,373.89331869780375,0.14860624749515253,1772
value_FTNT vs value_WDAY,120.09106705981385,0.0477309487519133,2151
value_FTNT vs value_XEL,356.0089436851727,0.1414979903359192,1650
value_FTNT vs value_ZS,118.76580565603753,0.04720421528459361,2055
value_GILD vs value_GOOGL,128.63228218033052,0.05112570833876412,2003
value_GILD vs value_GOOG,129.53661547710018,0.0514851412866058,2000
value_GILD vs value_HON,39.66675099776505,0.0157657992836904,2212
value_GILD vs value_IDXX,138.30873056583837,0.05497167351583401,1997
value_GILD vs value_ILMN,283.71741468283824,0.11276526815693094,2137
value_GILD vs value_INTC,179.5213247017692,0.07135187786238839,2115
value_GILD vs value_INTU,123.5094091688252,0.049089590289676154,2097
value_GILD vs value_ISRG,188.93592095392938,0.07509376826467781,2075
value_GILD vs value_KDP,41.23249362350585,0.016388113522856063,2140
value_GILD vs value_KHC,51.212610380800754,0.02035477360127216,2110
value_GILD vs value_KLAC,298.3579135131916,0.11858422635659444,1895
value_GILD vs value_LRCX,226.19015424024548,0.08990069723380185,1848
value_GILD vs value_MAR,156.878834540609,0.06235247795731678,1968
value_GILD vs value_MCHP,100.7657327517506,0.04004997327176097,1999
value_GILD vs value_MDLZ,39.139336934517516,0.015556175252192972,2113
value_GILD vs value_MELI,126.08551231383905,0.05011347866209819,2239
value_GILD vs value_META,270.940477906678,0.10768699439852066,1818
value_GILD vs value_MNST,59.07705073879616,0.023480544808742513,2175
value_GILD vs value_MRNA,565.1431445163529,0.22461969177915456,1491
value_GILD vs value_MSFT,124.49832205845998,0.049482639927845774,2083
value_GILD vs value_NFLX,207.75942555238453,0.08257528837535157,2133
value_GILD vs value_NVDA,525.6804222009514,0.20893498497653076,1849
value_GILD vs value_NXPI,113.95607958080902,0.04529255945183188,1983
value_GILD vs value_ODFL,125.67298019289478,0.04994951518000588,1983
value_GILD vs value_ON,236.35505325438496,0.09394080018059815,1940
value_GILD vs value_ORLY,165.36456185731907,0.06572518356809184,2074
value_GILD vs value_PANW,288.8571091855533,0.11480807201333598,1941
value_GILD vs value_PAYX,77.33139181696914,0.030735847304041792,2019
value_GILD vs value_PCAR,157.73338815570744,0.06269212565807132,1967
value_GILD vs value_PEP,50.094361266572655,0.019910318468431103,2209
value_GILD vs value_PYPL,398.475723368873,0.15837667860448051,2083
value_GILD vs value_QCOM,129.6742719769563,0.05153985372693017,2047
value_GILD vs value_QQQ,99.12229304279106,0.03939677783894716,2071
value_GILD vs value_REGN,144.6494861296614,0.05749184663341073,2027
value_GILD vs value_ROST,59.72064975380204,0.02373634727893563,2198
value_GILD vs value_SBUX,46.79080694381834,0.018597300057161502,2114
value_GILD vs value_SGEN,65.27009686566467,0.032569908615601134,1715
value_GILD vs value_SIRI,135.3828390201241,0.053808759546949164,2142
value_GILD vs value_SNPS,189.9035046665357,0.07547834048749431,2057
value_GILD vs value_SWKS,166.4710720636421,0.06616497299826793,2177
value_GILD vs value_TEAM,356.0335078105909,0.14150775350182468,1595
value_GILD vs value_TMUS,151.4630103593278,0.060199924626123925,1909
value_GILD vs value_TSLA,320.5270162780211,0.1273954754682119,1736
value_GILD vs value_TXN,55.43564664231009,0.022033245883271102,2028
value_GILD vs value_VRSK,53.182077597137464,0.02113755071428357,2077
value_GILD vs value_VRTX,145.60002079079763,0.05786964260365565,2033
value_GILD vs value_WBD,598.5092060879847,0.23788124248330075,1502
value_GILD vs value_WDAY,75.44407572425759,0.02998572167100858,2222
value_GILD vs value_XEL,79.58584317848856,0.03163189315520213,2046
value_GILD vs value_ZS,329.1341599184707,0.13081643875932858,1776
value_GOOGL vs value_GOOG,2.430055691562382,0.0009658408948976081,1374
value_GOOGL vs value_HON,77.9616730501653,0.0309863565382215,2213
value_GOOGL vs value_IDXX,70.8677714569082,0.02816684080163283,2038
value_GOOGL vs value_ILMN,265.71129140103506,0.10560862138355924,1829
value_GOOGL vs value_INTC,243.83386867383015,0.09691330233459068,1863
value_GOOGL vs value_INTU,35.39994991523523,0.014069932398742144,2045
value_GOOGL vs value_ISRG,36.4731459257818,0.01449648089260008,2102
value_GOOGL vs value_KDP,93.2052253562802,0.0370450021288872,2208
value_GOOGL vs value_KHC,111.94815795404439,0.04449449839190953,2240
value_GOOGL vs value_KLAC,71.62126191273764,0.028466320315078553,2100
value_GOOGL vs value_LRCX,60.248828614516896,0.023946275283989227,2109
value_GOOGL vs value_MAR,36.327977217324104,0.014438782677791775,2050
value_GOOGL vs value_MCHP,59.743056779746105,0.023745253092108946,2044
value_GOOGL vs value_MDLZ,116.05762144644704,0.0461278304636117,2249
value_GOOGL vs value_MELI,48.14933312515155,0.019137254819217627,2076
value_GOOGL vs value_META,96.42713259280285,0.0383255693930059,2160
value_GOOGL vs value_MNST,73.81921821337136,0.02933991184951167,2179
value_GOOGL vs value_MRNA,328.521728029582,0.13057302385913433,1794
value_GOOGL vs value_MSFT,17.134668087414102,0.006810281433789389,1999
value_GOOGL vs value_NFLX,69.67179739873963,0.02769149340172481,2092
value_GOOGL vs value_NVDA,166.3836165270899,0.06613021324606118,2294
value_GOOGL vs value_NXPI,29.997725490461768,0.011922784376177173,2005
value_GOOGL vs value_ODFL,26.3921160103334,0.010489712245760494,2004
value_GOOGL vs value_ON,86.17070555761606,0.034249088059465846,1994
value_GOOGL vs value_ORLY,48.61432893565395,0.019322070324186785,2167
value_GOOGL vs value_PANW,63.47870726856134,0.025230010838060944,2193
value_GOOGL vs value_PAYX,61.42635799146007,0.024414291729515133,2206
value_GOOGL vs value_PCAR,49.23864276692072,0.019570207776995516,2129
value_GOOGL vs value_PEP,107.56875932796035,0.04275387890618456,2224
value_GOOGL vs value_PYPL,315.1585980606852,0.1252617639350895,1828
value_GOOGL vs value_QCOM,38.83522359478654,0.01543530349554314,1989
value_GOOGL vs value_QQQ,18.69335475271499,0.007429791237168119,1958
value_GOOGL vs value_REGN,56.37869830962638,0.022408067690630515,2106
value_GOOGL vs value_ROST,45.74562963727441,0.018181887773161532,2012
value_GOOGL vs value_SBUX,110.35781092645097,0.0438624049787166,2160
value_GOOGL vs value_SGEN,37.11391685029602,0.018519918587972067,1713
value_GOOGL vs value_SIRI,276.9379133329852,0.11007071277145676,1776
value_GOOGL vs value_SNPS,46.757950809766335,0.01858424118035228,1983
value_GOOGL vs value_SWKS,143.9519540599406,0.057214608131931875,2065
value_GOOGL vs value_TEAM,147.26819474860505,0.05853266881900042,1955
value_GOOGL vs value_TMUS,42.97363482963076,0.017080141029265007,2130
value_GOOGL vs value_TSLA,100.26803548485896,0.039852160367591,2054
value_GOOGL vs value_TXN,99.08823808003002,0.03938324248013912,2247
value_GOOGL vs value_VRSK,48.871746085303286,0.019424382386845504,2148
value_GOOGL vs value_VRTX,72.17579259528584,0.02868672201720423,2052
value_GOOGL vs value_WBD,368.79784545998604,0.14658101965818204,1837
value_GOOGL vs value_WDAY,53.92309458951158,0.021432072571348004,2060
value_GOOGL vs value_XEL,268.0265047375573,0.10652881746325805,1970
value_GOOGL vs value_ZS,135.09152952805863,0.05369297675995971,1908
value_GOOG vs value_HON,78.73473594334037,0.03129361523980142,2215
value_GOOG vs value_IDXX,71.31138680765771,0.028343158508607993,2043
value_GOOG vs value_ILMN,265.9612268891431,0.10570795981285498,1820
value_GOOG vs value_INTC,244.91802075973322,0.09734420538940113,1873
value_GOOG vs value_INTU,36.202112485696475,0.014388756949799872,2075
value_GOOG vs value_ISRG,35.73140962630069,0.014201673142408859,2086
value_GOOG vs value_KDP,94.04994262443113,0.03738074031177708,2203
value_GOOG vs value_KHC,111.85599722005445,0.044457868529433404,2236
value_GOOG vs value_KLAC,71.59810239170467,0.028457115418006627,2095
value_GOOG vs value_LRCX,59.77626305146766,0.02375845113333373,2100
value_GOOG vs value_MAR,36.00380055715731,0.014309936628440902,2058
value_GOOG vs value_MCHP,60.87245791830327,0.024194140667052173,2055
value_GOOG vs value_MDLZ,116.86943719994571,0.0464504917328878,2241
value_GOOG vs value_MELI,47.56191875838,0.01890378329029412,2076
value_GOOG vs value_META,95.94708867728461,0.03813477292419897,2164
value_GOOG vs value_MNST,74.1529838130691,0.029472569083095826,2182
value_GOOG vs value_MRNA,327.72471050528634,0.13025624423898502,1796
value_GOOG vs value_MSFT,17.299289552564456,0.006875711268904792,1997
value_GOOG vs value_NFLX,69.40952006185549,0.027587249627128572,2092
value_GOOG vs value_NVDA,165.04594651445584,0.06559854789922728,2287
value_GOOG vs value_NXPI,29.36593456594789,0.011671675105702658,1987
value_GOOG vs value_ODFL,26.958727984583724,0.010714915733141385,2035
value_GOOG vs value_ON,85.24602113165703,0.03388156642752664,1992
value_GOOG vs value_ORLY,48.60279415558481,0.019317485753412085,2161
value_GOOG vs value_PANW,63.07289329017551,0.025068717523917133,2174
value_GOOG vs value_PAYX,61.51223811621352,0.024448425324409186,2221
value_GOOG vs value_PCAR,60.648061907112286,0.02410495306324018,2051
value_GOOG vs value_PEP,108.28021650385047,0.04303665202855742,2222
value_GOOG vs value_PYPL,315.56200568054,0.12542210082692368,1844
value_GOOG vs value_QCOM,38.235194737951915,0.01519681825832747,1979
value_GOOG vs value_QQQ,17.73074059822849,0.007047194196434217,1950
value_GOOG vs value_REGN,56.37957084701878,0.022408414486096494,2127
value_GOOG vs value_ROST,46.04635187498431,0.01830141171501761,1989
value_GOOG vs value_SBUX,111.02122102067192,0.044126081486753545,2165
value_GOOG vs value_SGEN,37.118803720592055,0.01852235714600402,1716
value_GOOG vs value_SIRI,277.79727256847553,0.11041227049621444,1780
value_GOOG vs value_SNPS,46.57344737889273,0.01851090913310522,1981
value_GOOG vs value_SWKS,143.52376331122622,0.05704442102989913,2062
value_GOOG vs value_TEAM,147.53890811016782,0.05864026554458181,1983
value_GOOG vs value_TMUS,42.507384277915214,0.01689482681952115,2139
value_GOOG vs value_TSLA,99.70691250217432,0.03962913851437771,2036
value_GOOG vs value_TXN,99.77536312340357,0.039656344643642115,2255
value_GOOG vs value_VRSK,50.101889015885675,0.019913310419668394,2154
value_GOOG vs value_VRTX,72.83215847251411,0.028947598756961092,2055
value_GOOG vs value_WBD,368.836195671698,0.146596262190659,1839
value_GOOG vs value_WDAY,54.93794256717539,0.021835430273122174,2059
value_GOOG vs value_XEL,269.1750994470141,0.10698533364348731,1972
value_GOOG vs value_ZS,134.82039111593437,0.05358521109536342,1938
value_HON vs value_IDXX,132.86086779907598,0.052806386247645457,1962
value_HON vs value_ILMN,368.1662608582216,0.14632999239197997,1779
value_HON vs value_INTC,262.84477855366777,0.1044693078512193,1757
value_HON vs value_INTU,100.53440684548751,0.03995803133763415,2040
value_HON vs value_ISRG,122.14340219155,0.04854666223829491,2305
value_HON vs value_KDP,29.584177362429376,0.01175841707568735,1991
value_HON vs value_KHC,42.79996834287094,0.017011116193509913,2005
value_HON vs value_KLAC,155.22765485588866,0.06169620622253126,2262
value_HON vs value_LRCX,140.45241268156582,0.0558236934346446,2224
value_HON vs value_MAR,77.99256143786566,0.030998633321886192,2252
value_HON vs value_MCHP,73.57981755967823,0.0292447605563109,2144
value_HON vs value_MDLZ,47.461331111489,0.01886380409836606,2146
